pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-387 c,Kepler-387,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,11.837549,0.000329,-0.000329,0,0.098,,,0,0.89,0.22,-0.22,0,0.079,0.02,-0.02,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5774,154,-154,0,1.05,0.24,-0.24,0,,,,,,,,,,4.35,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h11m11.58s,287.7982699,+45d39m24.36s,45.6567655,801.052,10.7825,-10.7825,14.129,0.149,-0.149,12.536,0.022,-0.022,13.9345,0.000214,-0.000214,5/14/14,2014-03,5/14/14
Kepler-388 b,Kepler-388,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,3.173315,0.000018,-0.000018,0,0.036,,,0,0.81,0.1,-0.1,0,0.072,0.009,-0.009,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4498,200,-200,0,0.59,0.07,-0.07,0,,,,,,,,,,4.69,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h59m18.73s,284.8280577,+44d36m31.12s,44.6086451,,,,15.218,0.08,-0.08,12.544,0.026,-0.026,15.0015,0.000592,-0.000592,5/14/14,2014-03,5/14/14
Kepler-388 c,Kepler-388,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,13.297004,0.000185,-0.000185,0,0.093,,,0,0.86,0.11,-0.11,0,0.077,0.01,-0.01,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4498,200,-200,0,0.59,0.07,-0.07,0,,,,,,,,,,4.69,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h59m18.73s,284.8280577,+44d36m31.12s,44.6086451,,,,15.218,0.08,-0.08,12.544,0.026,-0.026,15.0015,0.000592,-0.000592,5/14/14,2014-03,5/14/14
Kepler-389 b,Kepler-389,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,3.244107,0.00003,-0.00003,0,0.041,,,0,1.51,0.77,-0.77,0,0.135,0.069,-0.069,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5376,250,-250,0,0.79,0.4,-0.4,0,,,,,,,,,,4.57,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h27m50.40s,291.9600082,+44d54m00.21s,44.9000587,816.559,22.3,-21.163,15.769,0.218,-0.218,13.896,0.062,-0.062,15.7495,0.00047,-0.00047,5/14/14,2014-03,5/14/14
Kepler-389 c,Kepler-389,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,14.51143,0.000305,-0.000305,0,0.11,,,0,1.46,0.75,-0.75,0,0.13,0.067,-0.067,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5376,250,-250,0,0.79,0.4,-0.4,0,,,,,,,,,,4.57,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h27m50.40s,291.9600082,+44d54m00.21s,44.9000587,816.559,22.3,-21.163,15.769,0.218,-0.218,13.896,0.062,-0.062,15.7495,0.00047,-0.00047,5/14/14,2014-03,5/14/14
Kepler-39 b,Kepler-39,1,1,1,Transit,2011,Kepler,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575A..85B/abstract target=ref>Bonomo et al. 2015</a>,21.08721,0.000037,-0.000037,0,0.164,0.003,-0.003,0,13.9,1.01,-1.12,0,1.24,0.09,-0.1,0,6388.1,413.2,-381.4,0,20.1,1.3,-1.3,0,Mass,0.112,0.057,-0.057,0,,,,,897,29,-29,0,1,<a refstr=BONOMO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...575A..85B/abstract target=ref>Bonomo et al. 2015</a>,F7 V,6350,100,-100,0,1.4,0.1,-0.1,0,1.29,0.06,-0.07,0,0.1,0.14,-0.14,0,[Fe/H],4.4,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h47m50.48s,296.9603348,+46d02m03.46s,46.0342954,1057.41,18.44,-18.44,14.355,0.172,-0.172,12.918,0.028,-0.028,14.2622,0.000275,-0.000275,1/29/15,2015-03,1/29/15
Kepler-390 b,Kepler-390,1,2,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,6.738088,0.000067,-0.000067,0,0.065,,,0,0.82,0.07,-0.07,0,0.073,0.006,-0.006,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5166,100,-100,0,0.78,0.05,-0.05,0,,,,,,,,,,4.57,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m30.91s,291.6288086,+41d12m31.81s,41.2088351,435.277,3.725,-3.725,14.231,0.092,-0.092,12.075,0.023,-0.023,13.9222,0.000241,-0.000241,5/14/14,2014-03,5/14/14
Kepler-390 c,Kepler-390,1,2,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,13.060022,0.000257,-0.000257,0,0.101,,,0,0.79,0.08,-0.08,0,0.07,0.007,-0.007,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5166,100,-100,0,0.78,0.05,-0.05,0,,,,,,,,,,4.57,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m30.91s,291.6288086,+41d12m31.81s,41.2088351,435.277,3.725,-3.725,14.231,0.092,-0.092,12.075,0.023,-0.023,13.9222,0.000241,-0.000241,5/14/14,2014-03,5/14/14
Kepler-391 b,Kepler-391,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,7.416755,0.000129,-0.000129,0,0.082,,,0,3.2,0.78,-0.78,0,0.285,0.07,-0.07,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4940,100,-100,0,3.57,0.85,-0.85,0,,,,,,,,,,3.46,0.24,-0.24,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m29.25s,290.6218844,+51d03m26.44s,51.0573453,869.236,12.7595,-12.7595,13.177,0.08,-0.08,10.97,0.025,-0.025,12.984,0.00028,-0.00028,5/14/14,2014-03,5/14/14
Kepler-391 c,Kepler-391,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,20.485435,0.000393,-0.000393,0,0.161,,,0,3.54,0.86,-0.86,0,0.316,0.077,-0.077,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4940,100,-100,0,3.57,0.85,-0.85,0,,,,,,,,,,3.46,0.24,-0.24,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h22m29.25s,290.6218844,+51d03m26.44s,51.0573453,869.236,12.7595,-12.7595,13.177,0.08,-0.08,10.97,0.025,-0.025,12.984,0.00028,-0.00028,5/14/14,2014-03,5/14/14
Kepler-392 b,Kepler-392,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,5.341853,0.000055,-0.000055,0,0.059,,,0,1,0.21,-0.21,0,0.089,0.019,-0.019,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5938,226,-226,0,1.13,0.23,-0.23,0,,,,,,,,,,4.32,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m38.60s,288.660826,+43d22m05.50s,43.3681938,681.428,7.674,-7.674,13.528,0.092,-0.092,12.121,0.016,-0.016,13.4218,0.000203,-0.000203,5/14/14,2014-03,5/14/14
Kepler-392 c,Kepler-392,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,10.423118,0.000087,-0.000087,0,0.093,,,0,1.1,0.23,-0.23,0,0.098,0.021,-0.021,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5938,226,-226,0,1.13,0.23,-0.23,0,,,,,,,,,,4.32,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m38.60s,288.660826,+43d22m05.50s,43.3681938,681.428,7.674,-7.674,13.528,0.092,-0.092,12.121,0.016,-0.016,13.4218,0.000203,-0.000203,5/14/14,2014-03,5/14/14
Kepler-393 b,Kepler-393,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,9.182417,0.000096,-0.000096,0,0.091,,,0,1.29,0.25,-0.25,0,0.115,0.022,-0.022,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,6189,100,-100,0,1.38,0.26,-0.26,0,,,,,,,,,,4.23,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h23m58.85s,290.995205,+45d11m31.88s,45.192188,881.404,14.022,-13.598,13.258,0.103,-0.103,11.995,0.017,-0.017,13.1783,0.000266,-0.000266,5/14/14,2014-03,5/14/14
Kepler-393 c,Kepler-393,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,14.613612,0.000231,-0.000231,0,0.124,,,0,1.33,0.31,-0.31,0,0.119,0.028,-0.028,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,6189,100,-100,0,1.38,0.26,-0.26,0,,,,,,,,,,4.23,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h23m58.85s,290.995205,+45d11m31.88s,45.192188,881.404,14.022,-13.598,13.258,0.103,-0.103,11.995,0.017,-0.017,13.1783,0.000266,-0.000266,5/14/14,2014-03,5/14/14
Kepler-394 b,Kepler-394,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,8.005013,0.00009,-0.00009,0,0.083,,,0,1.6,0.82,-0.82,0,0.143,0.073,-0.073,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,6402,200,-200,0,1.13,0.58,-0.58,0,,,,,,,,,,4.41,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m12.48s,296.3019792,+50d40m20.32s,50.6723115,1058.72,24.62,-23.54,14.948,0.103,-0.103,13.384,0.042,-0.042,14.77,0.000301,-0.000301,5/14/14,2014-03,5/14/14
Kepler-394 c,Kepler-394,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,12.130686,0.00018,-0.00018,0,0.11,,,0,1.66,0.86,-0.86,0,0.148,0.077,-0.077,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,6402,200,-200,0,1.13,0.58,-0.58,0,,,,,,,,,,4.41,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m12.48s,296.3019792,+50d40m20.32s,50.6723115,1058.72,24.62,-23.54,14.948,0.103,-0.103,13.384,0.042,-0.042,14.77,0.000301,-0.000301,5/14/14,2014-03,5/14/14
Kepler-394 d,Kepler-394,1,1,3,Transit,2021,Kepler,Published Confirmed,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,5.61358023,,,0,,,,,1.501,,,0,0.134,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,6398,157,-224,0,1.1,0.37,-0.12,0,1.14,0.17,-0.15,0,-0.14,0.25,-0.3,0,[Fe/H],4.41,0.06,-0.21,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m12.48s,296.3019792,+50d40m20.32s,50.6723115,1058.72,24.62,-23.54,14.948,0.103,-0.103,13.384,0.042,-0.042,14.77,0.000301,-0.000301,12/5/21,2022-02,12/5/21
Kepler-395 b,Kepler-395,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,7.054346,0.00007,-0.00007,0,0.061,,,0,1.03,0.08,-0.08,0,0.092,0.007,-0.007,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4262,100,-100,0,0.56,0.02,-0.02,0,,,,,,,,,,4.73,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m02.69s,293.5111889,+45d08m11.85s,45.1366252,421.382,8.0905,-8.0905,16.5919,0.046,-0.046,12.948,0.03,-0.03,15.9585,0.000809,-0.000809,5/14/14,2014-03,5/14/14
Kepler-395 c,Kepler-395,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,34.989262,0.000543,-0.000543,0,0.177,,,0,1.32,0.09,-0.09,0,0.118,0.008,-0.008,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4262,100,-100,0,0.56,0.02,-0.02,0,,,,,,,,,,4.73,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m02.69s,293.5111889,+45d08m11.85s,45.1366252,421.382,8.0905,-8.0905,16.5919,0.046,-0.046,12.948,0.03,-0.03,15.9585,0.000809,-0.000809,5/14/14,2014-03,5/14/14
Kepler-396 b,Kepler-396,1,1,2,Transit,2013,Kepler,Published Confirmed,0,<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>,42.994,,,0,,,,,3.5,1.28,-0.65,0,0.312,0.114,-0.058,0,75.5,11.8,-5.8,0,0.238,0.037,-0.018,0,Mass,,,,,,,,,,,,,1,<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>,,,,,,1.06,0.39,-0.2,0,0.85,0.13,-0.06,0,,,,,,4.32,0.18,-0.23,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h44m31.88s,296.1328135,+48d58m38.31s,48.9773095,223.757,1.812,-1.783,12.259,0.028,-0.028,10.285,0.017,-0.017,11.8286,0.000863,-0.000863,5/14/14,2014-02,5/14/14
Kepler-396 c,Kepler-396,1,1,2,Transit,2013,Kepler,Published Confirmed,0,<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>,88.505,,,0,,,,,5.3,1.95,-0.99,0,0.473,0.174,-0.088,0,17.9,2.8,-1.3,0,0.056,0.009,-0.004,0,Mass,,,,,,,,,,,,,1,<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>,,,,,,1.06,0.39,-0.2,0,0.85,0.13,-0.06,0,,,,,,4.32,0.18,-0.23,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h44m31.88s,296.1328135,+48d58m38.31s,48.9773095,223.757,1.812,-1.783,12.259,0.028,-0.028,10.285,0.017,-0.017,11.8286,0.000863,-0.000863,5/14/14,2014-02,5/14/14
Kepler-397 b,Kepler-397,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,22.250949,0.000186,-0.000186,0,0.144,,,0,2.46,21.32,-21.32,0,0.219,1.902,-1.902,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5307,100,-100,0,0.77,0.07,-0.07,0,,,,,,,,,,4.57,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m34.57s,295.8940373,+42d22m49.86s,42.3805156,,,,16.357,0.252,-0.252,13.9,0.051,-0.051,,,,5/14/14,2014-03,5/14/14
Kepler-397 c,Kepler-397,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,135.498527,0.000668,-0.000668,0,0.48,,,0,6.18,0.56,-0.56,0,0.551,0.05,-0.05,0,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5307,100,-100,0,0.77,0.07,-0.07,0,,,,,,,,,,4.57,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h43m34.57s,295.8940373,+42d22m49.86s,42.3805156,,,,16.357,0.252,-0.252,13.9,0.051,-0.051,,,,5/14/14,2014-03,5/14/14
Kepler-398 b,Kepler-398,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,4.081423,0.000011,-0.000011,0,0.044,,,0,0.93,0.1,-0.1,0,0.083,0.009,-0.009,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4493,100,-100,0,0.61,0.03,-0.03,0,,,,,,,,,,4.69,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m52.52s,291.4688524,+40d20m37.32s,40.3437001,177.355,0.538,-0.535,13.499,0.08,-0.08,10.794,0.018,-0.018,13.2351,0.000224,-0.000224,5/14/14,2014-03,5/14/14
Kepler-398 c,Kepler-398,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,11.419412,0.000047,-0.000047,0,0.087,,,0,1.01,0.11,-0.11,0,0.09,0.01,-0.01,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4493,100,-100,0,0.61,0.03,-0.03,0,,,,,,,,,,4.69,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m52.52s,291.4688524,+40d20m37.32s,40.3437001,177.355,0.538,-0.535,13.499,0.08,-0.08,10.794,0.018,-0.018,13.2351,0.000224,-0.000224,5/14/14,2014-03,5/14/14
Kepler-398 d,Kepler-398,1,1,3,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,6.83437001,0.00001518,-0.00001518,0,,,,,0.88,0.03,-0.04,0,0.079,0.003,-0.004,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4557,54.3,-39.23,0,0.67,0.02,-0.02,0,0.72,0.02,-0.03,0,-0.06,0.108,-0.086,0,[Fe/H],4.64,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h25m52.52s,291.4688524,+40d20m37.32s,40.3437001,177.355,0.538,-0.535,13.499,0.08,-0.08,10.794,0.018,-0.018,13.2351,0.000224,-0.000224,5/6/16,2016-05,5/10/16
